id,transcription,label
Ses02M_script03_2_M005,You let him kiss you; you said you did.,3
Ses02M_script03_2_F005,What of it?,1
Ses02M_script03_2_M006,What of it?,0
Ses02M_script03_2_F006,"It gave him a lot of pleasure, it didn't hurt me any.",1
Ses02M_script03_2_M007,What about me?,3
Ses02M_script03_2_F007,"Well, if you hadn't been so nosey and suspicious you never wouldn't have known anything about it.",1
Ses02M_script03_2_M008,That's a nice point of view I must say.,0
Ses02M_script03_2_F008,I'm bored of this conversation.,9
Ses02M_script03_2_M009,"Yes, me too, bored stiff. You want some Brandy?",0
Ses02M_script03_2_F009,No thanks.,1
Ses02M_script03_2_M010,I have a little I think.,1
Ses02M_script03_2_F010,I don't see why you want any you've already had two glasses.,0
Ses02M_script03_2_M011,"No particular reason. Anyhow, they are very small ones.",1
Ses02M_script03_2_F011,It just seems so silly to go on and on and on with such a thing.,1
Ses02M_script03_2_M012,You can hardly call three liquor glasses in a whole evening going on and on and on.,1
Ses02M_script03_2_F012,"Well, it's become a habit with you.",1
Ses02M_script03_2_M013,You needn't be so grand just because don't happen want any yourself right now.,0
Ses02M_script03_2_F013,Don't be so stupid.,0
Ses02M_script03_2_M014,"Really, Amanda.",0
Ses02M_script03_2_F014,What?,3
Ses02M_script03_2_M015,Nothing.,9
Ses02M_script03_2_F015,No I'm just making myself fascinating for you.,1
Ses02M_script03_2_M016,"Going out somewhere, dear?",1
Ses02M_script03_2_F016,It's a woman's job to allure the man,0
Ses02M_script03_2_M017,That reply has broken my heart.,0
Ses02M_script03_2_F017,"watch me a minute, will you?",0
Ses02M_script03_2_M018,"As a matter of fact, that's perfectly true.",1
Ses02M_script03_2_F018,"Oh, no it isn't.",9
Ses02M_script03_2_M019,Yes it is.,0
Ses02M_script03_2_F019,Be quiet.,3
Ses02M_script03_2_M020,It's a pity you didn't have any more Brandy it might have made you a little less disagreeable.,0
Ses02M_script03_2_F020,It doesn't seem to work such wonders with you.,0
Ses02M_script03_2_M021,"Snap, snap, snap, like a little adder.",9
Ses02M_script03_2_F021,Adders don't snap they sting.,0
Ses02M_script03_2_M022,Oh nonsense they have a little bag of venom behind their fangs and they snap.,9
Ses02M_script03_2_F022,They sting.,0
Ses02M_script03_2_M023,They snap.,9
Ses02M_script03_2_F023,I don't care. Do you understand? I don't care. I don't care if they bark or roll about like hoops.,3
Ses02M_script03_2_M024,"Tell me, did you see much of Peter Burden after our divorce?",1
Ses02M_script03_2_F024,"Yes, I did quite a lot.",1
Ses02M_script03_2_M025,I imagine you let him kiss you good deal more then.,0
Ses02M_script03_2_F025,Mind your own business.,0
Ses02M_script03_2_M026,What riotous time you must have had.,3
Ses02M_script03_2_M027,"No restraint at all, very enjoyable, never had much anyhow.",3
Ses02M_script03_2_F026,You're quite insufferable. I expect it's because you're drunk.,0
Ses02M_script03_2_M028,I am not in the least drunk.,0
Ses02M_script03_2_M029,"I imagine, as I may have already mentioned, I've had three minute liquor glasses of Brandy the whole evening long a child of two couldn't get drunk on that.",0
Ses02M_script03_2_F027,On the contrary a child of two could get violently drunk on only one glass of Brandy.,0
Ses02M_script03_2_M030,"Oh very interesting. How about a child of four, a child of six or a child of nine?",0
Ses02M_script03_2_F028,Oh be quiet.,3
Ses02M_script03_2_M031,"We can get a good little debate going about that, don't you think? Intemperate tots.",3
Ses02M_script03_2_F029,"Not very funny my dear, you better have some more Brandy.",0
Ses02M_script03_2_M032,All right. I will.,1
Ses02M_script03_2_M033,Better turn that off I think.,1
Ses02M_script03_2_F030,Why?,0
Ses02M_script03_2_M034,Because it's late and it'll annoy the people upstairs.,0
Ses02M_script03_2_F031,There aren't any people upstairs it's a photographer's studio.,0
Ses02M_script03_2_M035,There are people downstairs I suppose?,0
Ses02M_script03_2_F032,They're away in Tunis.,0
Ses02M_script03_2_M036,This is no time of the year for Tunis.,0
Ses02M_script03_2_F033,"Turn it on again, please.",0
Ses02M_script03_2_M037,I'll do no such thing.,9
Ses02M_script03_2_F034,"Very well, if you insist on being boorish and idiotic.",9
Ses02M_script03_2_M038,Turn it off it's driving me mad.,0
Ses02M_script03_2_F035,You are far too temperamental. Try to control yourself.,3
Ses02M_script03_2_M039,Turn it off.,3
Ses02M_script03_2_F036,Stop it. Stop it. I hate you.,3
Ses02M_script03_2_M040,"Amanda, listen. Listen.",3
Ses02M_script03_2_F037,"Listen indeed. I'm sick and tired of listening to you, damn sadistic bully.",3
Ses02M_script03_2_M041,Very amusing indeed.,3
Ses02M_script03_2_F038,"Stop it. Stop it. I hate you, do you hear? You're overbearing and conceited and utterly impossible.",3
Ses02M_script03_2_M042,"You're a vile tempered, loose living, wicked little beast and I hope I never see you again as long as I live.",3
Ses02M_script03_2_F039,"This is the end, do you hear? The end finally and forever.",3
Ses02M_script03_2_M043,You're not going like this.,3
Ses02M_script03_2_F040,Oh yes I am.,3
Ses02M_script03_2_M044,You're not.,3
Ses02M_script03_2_F041,"Yes, I am. Let go of me you're cruel fiend and I hate and loathe you. Thank God I realized who you really are before I would ever, ever marry you again. I would never marry you again. I'd rather die in torment.",3
Ses02M_script03_2_M045,Shut up.,3
Ses02M_script03_2_M046,Shut up.,3
Ses02M_script03_2_M047,I wouldn't marry you again if you came to me on your bended knees. You're a evil minded little vampire. I hope to God I never see you again as long as I live.,3
Ses02M_script03_2_F042,You're a beast. I hate you. Stop it. Stop it.,3
Ses02M_script01_3_F000,You're the only one I know who loves his parents.,0
Ses02M_script01_3_M000,"I know, it went out of style, didn't it?",2
Ses02M_script01_3_F001,It's all right. It's a good thing.,2
Ses02M_script01_3_F002,"You know, it's lovely here, the air is sweet.",2
Ses02M_script01_3_M001,You're not sorry you came?,0
Ses02M_script01_3_F003,"No, not sorry. But, um. But I'm not gonna stay.",2
Ses02M_script01_3_M002,Why?,0
Ses02M_script01_3_F004,"For one thing, your mother as much as told me to go.",0
Ses02M_script01_3_M003,Oh.,0
Ses02M_script01_3_F005,"You saw that. I mean and then, well, you've been kind of, um--",0
Ses02M_script01_3_M004,What?,6
Ses02M_script01_3_F006,"Well, kind of embarrassed ever since I got here.",0
Ses02M_script01_3_M005,"The trouble is, I planned on sort of sneaking up on you on a period of a week or so. But they take it for granted that we're all set.",9
Ses02M_script01_3_F007,"I knew they would, your mother anyway.",2
Ses02M_script01_3_M006,How'd you know?,0
Ses02M_script01_3_F008,"Well, from her point of view, why else would I come?",1
Ses02M_script01_3_M007,"Oh. Would you want to? I guess you know, this is why I asked you to come.",0
Ses02M_script01_3_F009,I guess this is why I came.,2
Ses02M_script01_3_M008,"Ann, I love you. I love you a great deal. I love you.",0
Ses02M_script01_3_M009,I have no imagination. That's all I know to tell you.,0
Ses02M_script01_3_M010,I'm embarrassing you and I didn't want to tell it to you here. I wanted some place we'd never been before. A place where we'd be brand new to each other.,5
Ses02M_script01_3_M011,"You feel wrong here, don't you? This yard, this chair. I want you to be ready for me. I don't want to have to win you away from anything.",0
Ses02M_script01_3_F010,"Oh, Chris, I've been ready for a long, long time.",0
Ses02M_script01_3_M012,And he's gone forever. You're sure?,0
Ses02M_script01_3_F011,I almost got married two years ago.,0
Ses02M_script01_3_M013,Why didn't you?,6
Ses02M_script01_3_F012,"Well, you started to write me",2
Ses02M_script01_3_M014,You felt something that far back?,5
Ses02M_script01_3_F013,Every day since.,2
Ses02M_script01_3_M015,"Ann, why didn't you let me know?",5
Ses02M_script01_3_F014,"Well, I was waiting for you. I mean, till then you never wrote and when you did, what did you say? I mean, you can sure be ambiguous sometimes, you know?",0
Ses02M_script01_3_M016,"Give me a kiss, Anne. Give me a-",0
Ses02M_script01_3_M017,"God, I kissed Annie. How long--how long I've been waiting to kiss you.",0
Ses02M_script01_3_F015,"I'll never forgive you. Why did you wait all these years? I mean, all I did was sit and wonder if I was crazy for thinking of you.",0
Ses02M_script01_3_M018,"Oh, Annie, we're gonna live now. I'm gonna make you so happy.",0
Ses02M_script01_3_F016,Not like that you're not.,0
Ses02M_script01_3_M019,I kissed you.,0
Ses02M_script01_3_F017,"Like Larry's brother. Do it like you, Chris. What is it?",0
Ses02M_script01_3_M020,Let's drive someplace. I want to be alone with you.,4
Ses02M_script01_3_F018,"No. What is it, Chris. Your mother?",0
Ses02M_script01_3_M021,No. Nothing like that.,4
Ses02M_script01_3_F019,"Well, what's wrong? I mean, even in your letters there was some--something ashamed.",4
Ses02M_script01_3_M022,"Yeah, I suppose I have been. But it's going from me.",4
Ses02M_script01_3_F020,You've gotta tell me.,0
Ses02M_script01_3_M023,I don't know how to start.,0
Ses02M_script01_3_F021,It wouldn't work this way.,4
Ses02M_script01_3_M024,"It's all mixed up with so many other things. You remember overseas, I was in charge of a company?",0
Ses02M_script01_3_F022,"Yeah, sure.",0
Ses02M_script01_3_M025,"Well, I lost them.",4
Ses02M_script01_3_F023,How many?,0
Ses02M_script01_3_M026,Just about all.,4
Ses02M_script01_3_F024,gee.,0
Ses02M_script01_3_M027,It takes some time for a guy to toss that off. 'Cause they weren't just men.,4
Ses02M_script01_3_M028,"For instance, this one time, it had been raining several days and this kid came to me and gave me his last pair of dry socks. I put them in pocket. It's only a little thing, but those are the kind of guys I had.",4
Ses02M_script01_3_M029,"They didn't die, they killed themselves for each other. I mean that exactly. I mean, a little more selfish and they'd have been here today.",4
Ses02M_script01_3_M030,"I got this idea watching 'em go down. Everything was being destroyed, see, but it seemed that one new thing was made. A sort of responsibility. Man for man. You know what I mean?",4
Ses02M_script01_3_M031,"To show that, to bring that onto the Earth again, like some kind of monument and everyone can feel it standing behind him and it would make a difference to him.",4
Ses02M_script01_3_M032,"Then I came back and it was incredible. There was no meaning in it here. I mean, the whole thing to them seemed like it's sort of a bus accident. I went to work with Dad and that rat race again.",4
Ses02M_script01_3_M033,"And I felt what you said, ashamed somehow 'cause nobody had changed at all. It seemed to make suckers out of a lot of guys. I felt wrong to be alive to open the new bank book, drive the new car, see the new refrigerator.",4
Ses02M_script01_3_M034,"I mean, you can take those things out of a war, but when you drive that car, you've gotta realize that it came out of the love a man can have for a man. You've gotta be a little better because of it.",4
Ses02M_script01_3_M035,Otherwise all you have is really loot and there's blood on it. And I didn't want to take any of that. And I guess that included you.,4
Ses02M_script01_3_F025,Do you still feel that way?,4
Ses02M_script01_3_M036,I want you now Annie.,1
Ses02M_script01_3_F026,"'Cause you mustn't feel that way. Because you have a right to everything you have, Chris. Everything, you understand that? Me too.",4
Ses02M_script01_3_F027,"I mean, and your money, there's- there's nothing wrong with your money. I mean, your father put hundreds of planes in the air. A man should be paid for that.",4
Ses02M_script01_3_M037,I know Annie. I'm gonna make a fortune for you.,0
Ses02M_script01_3_F028,What'll I do with a fortune?,2
Ses02F_impro01_F000,"Hi. Excuse me. Um, I'd like to put in this application for my registration.",1
Ses02F_impro01_M000,Hi.,1
Ses02F_impro01_M001,"Okay. Let me see here. Um, we need--we need your original birth certificate.",1
Ses02F_impro01_F001,My--my original birth certificate? But I don't carry that with me.,6
Ses02F_impro01_M002,Right. Well. We still need it.,1
Ses02F_impro01_F002,"Well, I have my driver's license, does that work?",0
Ses02F_impro01_M003,"No. no Uh, no one told you that you needed your original birth certificate.",0
Ses02F_impro01_F003,No it doesn't say it on the form.,9
Ses02F_impro01_F004,"I mean it just says that you need some form of identification, but it doesn't say what kind of identification.",9
Ses02F_impro01_F005,I mean if I had known--I would have brought it.,9
Ses02F_impro01_M004,um Sorry.,1
Ses02F_impro01_M005,"Okay. Um, I'm sorry but I--I can't help you. You're gonna have to go back and uh...",9
Ses02F_impro01_F006,"Look, I've been waiting in line for a really long time. I mean, you've seen how long it is.",9
Ses02F_impro01_F007,It's lunch hour.,9
Ses02F_impro01_M006,Right. It's the D.M.V..,9
Ses02F_impro01_M007,"I know, it gets long, but I can't do anything without your--do you have Social Security card, maybe?",9
Ses02F_impro01_F008,"Well, no. I mean, I don't carry my original documents with me because if those things get destroyed, then what do you, you know what I mean, like if I loose my wallet or something, I'll never have them again.",9
Ses02F_impro01_F009,I have my passport and I have my driver's license. And that's all I have.,9
Ses02F_impro01_M008,"Alright, I don't know what to tell you right.",9
Ses02F_impro01_M009,"I think you're just gonna--you're gonna have to get 'em and then you can back and then, we'll help you out. Maybe, we can-",9
Ses02F_impro01_F010,"But, isn't there anything you can do. Can't you make an exception this one time? My picture is on both of those identifications. It's not like you don't know that it's me.",9
Ses02F_impro01_M010,I can't.,9
Ses02F_impro01_F011,And I can give you my social--,9
Ses02F_impro01_M011,"I make an exception for you and I have to make an exception for everyone. I mean, I-I've seen this before and I know it's frustrating, but there's nothing I can do. You just have to-",9
Ses02F_impro01_F012,"Well, I can give you my Social Security Number.",9
Ses02F_impro01_M012,"No, it's--",9
Ses02F_impro01_F013,And I can tell you where I was born and what time and by who and what day.,9
Ses02F_impro01_M013,"Okay. But how do I--that's- that's not proof to me. How do I know that, you know, that it's really you. I need--",9
Ses02F_impro01_F014,I can't go--I have to go back to work. I don't have time to go back to my house and get all of that stuff and then get back in line and wait for another forty five minutes.,9
Ses02F_impro01_M014,"Well, the weekends are not as busy. Maybe you can uh, come and try to get here early--",9
Ses02F_impro01_F015,"Um, I have kids. I have to take them places on the weekends. I don't have time to come back here. Please. I really need you to help me.",9
Ses02F_impro01_M015,I can't. There's nothing I can do. I'm sorry.,9
Ses02F_impro01_F016,Well. [BREATHING] I just--I just don't. I-I'm sorry that I'm standing here-- But I can't leave. I-,9
Ses02F_impro01_M016,The line--,0
Ses02F_impro01_F017,"I really need this done today. As you can see, the deadline is almost up and I can't come back.",9
Ses02F_impro01_M017,"Ok, but you're right now you're holding up more people in line by standing here-- and letting",3
Ses02F_impro01_F018,"Well, why didn't the D.M.V. put that you needed your birth certificate on the application then?",3
Ses02F_impro01_M018,"I--when you're going to the D.M.V., you usually need pretty professional identification--",9
Ses02F_impro01_M019,"You know, Official documentation--",3
Ses02F_impro01_F019,"Yeah, but your birth certificate--I mean, who carries around their birth certificate? Nobody does that.",3
Ses02F_impro01_M020,"No, but you come--you come to the D.M.V., it's something-- You should've- You should've figured--",9
Ses02F_impro01_F020,With your driver's license and your passport. Just like everybody else.,3
Ses02F_impro01_M021,"But, without your drive--where-where- what about your identification without your driver's license? I mean, you need--you needed something before then?",9
Ses02F_impro01_F021,"Who--you always use your driver's license. I mean, you're not coming to the D.M.V. if you're not over sixteen and that's when you get your driver's license so you're never gonna need it anyway.",3
Ses02F_impro01_M022,"All right. Well, um, you know, I'd love to help you, but--nothing I can do.",9
Ses02F_impro01_M023,"So, if you wanna go get your birth certificate, um, maybe come back--I don't--maybe you can talk to the person in the--in the front of line maybe. I don't know.",9
Ses02F_impro01_F022,Do you have a supervisor?,9
Ses02F_impro01_M024,I am the supervisor. So--,9
Ses02F_impro01_F023,"Well, thank you very much. You've been very helpful.",9
Ses02M_script03_1_M000,Good God.,7
Ses02M_script03_1_F000,Do you think it's them?,0
Ses02M_script03_1_M001,I wonder.,0
Ses02M_script03_1_F001,"Well, nobody knows we're here except Freda and she wouldn't ring up.",0
Ses02M_script03_1_M002,Must be them then.,7
Ses02M_script03_1_F002,What are we going to do?,5
Ses02M_script03_1_M003,"We're all right darling, aren't we whatever happens?",7
Ses02M_script03_1_F003,Now and always sweet.,2
Ses02M_script03_1_M004,I don't care then.,0
Ses02M_script03_1_F004,It's bound to come sooner or later.,0
Ses02M_script03_1_M005,Hello? Hello? What? Wrong number.,5
Ses02M_script03_1_F005,Oh. It sends shivers down my spine.,5
Ses02M_script03_1_M006,What do we do if they suddenly walk in on us?,7
Ses02M_script03_1_F006,Behave exquisitely.,2
Ses02M_script03_1_M007,With the most perfect poise.,2
Ses02M_script03_1_F007,"Yes, I should probably to a court curtsey.",2
Ses02M_script03_1_M008,"Things that ought to matter dreadfully don't matter at all when one's is happy, do they?",2
Ses02M_script03_1_F008,What's so horrible is that one can't stay happy.,0
Ses02M_script03_1_M009,Oh darling don't say that.,4
Ses02M_script03_1_F009,It's true; the whole business is a very poor joke.,0
Ses02M_script03_1_M010,Meaning that sacred and beautiful thing love?,2
Ses02M_script03_1_F010,Yes. Meaning just that.,0
Ses02M_script03_1_M011,What does it all mean that's what I ask- that's what I ask myself in my ceaseless quest for ultimate truth? Good God what does it all mean?,2
Ses02M_script03_1_F011,Don't laugh at me. I'm serious.,0
Ses02M_script03_1_M012,"You mustn't be serious my dear one, that's just what they want.",5
Ses02M_script03_1_F012,Who's they?,5
Ses02M_script03_1_M013,"All those futile moralists, who try to make life unbearable, laugh at them, be flippant. Laugh at everything all their sacred shibboleths",0
Ses02M_script03_1_M014,flippancy brings out the acid in their damned sweetness in light.,5
Ses02M_script03_1_F013,"Well, if I laugh at everything then I must laugh at us too.",0
Ses02M_script03_1_M015,"Certainly you must, we figures of fun all right.",5
Ses02M_script03_1_F014,"Well, shall we always want to bicker and fight?",0
Ses02M_script03_1_M016,"No, that desire will fade along with our passion.",4
Ses02M_script03_1_F015,"Oh dear, should we like that?",4
Ses02M_script03_1_M017,Depends on how well we play it.,0
Ses02M_script03_1_F016,"Well, what happens if one of us dies, does the one that's left still laugh?",7
Ses02M_script03_1_M018,"Yes, yes, with all his might.",5
Ses02M_script03_1_F017,"Well that's serious enough, isn't it?",0
Ses02M_script03_1_M019,"No, no it isn't, death is very laughable, such a cunning little mystery, all done with mirrors.",5
Ses02M_script03_1_F018,"Darling, I believe you're talking nonsense.",0
Ses02M_script03_1_M020,So is everyone else in the long run.,5
Ses02M_script03_1_M021,"Let's be superficial and pity the poor philosophers, let's blow our trumpets and squeakers and enjoy the party as much as we can. Like quite idiotic, very small, school children. Let's savor the delight of the moment.",5
Ses02M_script03_1_M022,Come kiss me darling before your body rots and worms pop in and out of your eye sockets.,5
Ses02M_script03_1_F019,"Elliot, worms don't pop.",0
Ses02M_script03_1_M023,"I don't care what you do see. You can paint yourself green and dance naked in the Place Vendome, and rush off madly with all the men in the world and I shan't say a word, as long as you love me best.",0
Ses02M_script03_1_F020,"Thank you dear, the same applies you, except that if I catch you so much as looking at another woman, I'll kill you.",0
Ses02M_script03_1_M024,You remember that awful scene we had in Venice?,2
Ses02M_script03_1_F021,Which particular one?,2
Ses02M_script03_1_M025,"The one when you bought that little, painted, wooden snake in the Piazza and put it on my bed.",0
Ses02M_script03_1_F022,"Oh Charles, that was his name Charles. It did wiggle so beautifully.",2
Ses02M_script03_1_M026,"Horrible thing, I hated it.",0
Ses02M_script03_1_F023,I know you did. You threw it out of the window into the Grand Canal; I don't think I'll ever forgive you for that.,2
Ses02M_script03_1_M027,How long did that row last?,0
Ses02M_script03_1_F024,It went on intermittently for days.,2
Ses02M_script03_1_M028,The worst one was in Cannes when your curling iron burned a hole in my new dressing gown.,0
Ses02M_script03_1_F025,It burned my comb too and all the towels in the bathroom.,2
Ses02M_script03_1_M029,"That was a rouser, wasn't it?",2
Ses02M_script03_1_F026,That was the first time you ever hit me.,0
Ses02M_script03_1_M030,I didn't hit you very hard.,0
Ses02M_script03_1_F027,The manager came in and found us rolling around on the floor biting and scratching like panthers.,2
Ses02M_script03_1_M031,I'll never forget his face.,2
Ses02M_script03_1_F028,"Oh it was ridiculous, completely ridiculous.",2
Ses02M_script03_1_M032,We were very much younger then.,0
Ses02M_script03_1_F029,And very much sillier.,2
Ses02M_script03_1_M033,As a matter of fact the real cause of that row was Peter Burden.,0
Ses02F_script03_2_M000,"As a matter of fact, the real cause of that row was Peter Burden.",1
Ses02F_script03_2_F000,"Honey, you knew there was nothing in that.",0
Ses02F_script03_2_M001,I knew nothing of the sort. You took presents from him.,1
Ses02F_script03_2_F001,Presents? Just a trivial little broach.,0
Ses02F_script03_2_M002,"Ah, yes, I remember it well. Bristling with diamonds in the worst possible taste.",0
Ses02F_script03_2_F002,"No, it wasn't. It was very pretty. I still have it and I wear it often.",0
Ses02F_script03_2_M003,You went out of your way to torture me over Peter Burden.,0
Ses02F_script03_2_F003,"No, I didn't. You worked the whole thing up in your jealous imagination.",0
Ses02F_script03_2_M004,"You must admit, he was in love with you, wasn't he?",0
Ses02F_script03_2_F004,"Just a little perhaps, nothing serious.",0
Ses02F_script03_2_M005,You let him kiss you. You said you did.,0
Ses02F_script03_2_F005,"Well, what of it?",0
Ses02F_script03_2_M006,What of it?,3
Ses02F_script03_2_F006,It didn't hurt him at all and I enjoyed it.,0
Ses02F_script03_2_M007,"Well, what about me?",3
Ses02F_script03_2_F007,"Well, if you hadn't been so suspicious and nosey, you never would have known a thing about it.",1
Ses02F_script03_2_M008,"Well, that's a nice point of view I must say.",0
Ses02F_script03_2_F008,I'm bored with this conversation.,0
Ses02F_script03_2_M009,"Me, too. Bored stiff. You want some brandy?",1
Ses02F_script03_2_F009,"No, thanks.",0
Ses02F_script03_2_M010,I think I'll have some.,0
Ses02F_script03_2_F010,Don't see why you want any. You've already had two glasses.,0
Ses02F_script03_2_M011,No particular reason. Anyhow they were very small ones.,1
Ses02F_script03_2_F011,Just seems so silly to go on and on and on with such a thing.,1
Ses02F_script03_2_M012,You can hardly call three liquor glasses in a whole evening going on and on and on.,9
Ses02F_script03_2_F012,"Well, it's become a habit with you.",1
Ses02F_script03_2_M013,"You needn't be so grand, just because you don't happen to want any yourself at the moment.",3
Ses02F_script03_2_F013,Don't be so stupid.,3
Ses02F_script03_2_M014,"Really, Amanda.",0
Ses02F_script03_2_F014,What?,3
Ses02F_script03_2_M015,Nothing.,9
Ses02F_script03_2_M016,Going out somewhere dear?,0
Ses02F_script03_2_F015,"No, just making myself fascinating for you.",0
Ses02F_script03_2_M017,That reply has broken my heart.,0
Ses02F_script03_2_F016,"A woman's job is to allure the man. Watch me a minute, will you?",5
Ses02F_script03_2_M018,"As a matter of fact, that's perfectly true.",0
Ses02F_script03_2_F017,"No, it isn't.",9
Ses02F_script03_2_M019,"Yes, it is.",9
Ses02F_script03_2_F018,"Oh, be quiet.",3
Ses02F_script03_2_M020,"Ah, it's a pity you didn't have any more brandy. It might have made you a little less disagreeable.",0
Ses02F_script03_2_F019,Doesn't seem to have worked such wonders with you.,9
Ses02F_script03_2_M021,"Snap, snap, snap, like a little adder.",9
Ses02F_script03_2_F020,"Adders don't snap, they sting.",3
Ses02F_script03_2_M022,Nonsense. They have a little bag of venom behind their fangs and they snap.,9
Ses02F_script03_2_F021,They sting.,0
Ses02F_script03_2_M023,They snap.,9
Ses02F_script03_2_F022,"I don't care, do you understand? I don't care. I don't care if they bark or roll about like hoops.",9
Ses02F_script03_2_M024,Did you see much of Peter Burden after our divorce?,0
Ses02F_script03_2_F023,"Yes, I did. Quite a lot.",0
Ses02F_script03_2_M025,"Hmm, I imagine you let him kiss you a good deal more then.",0
Ses02F_script03_2_F024,Mind your own business.,9
Ses02F_script03_2_M026,"Oh, must have had a riotous time. No restraint at all. Very enjoyable and never had much anyhow.",0
Ses02F_script03_2_F025,You're quite insufferable,3
Ses02F_script03_2_F026,I expect it's because you're drunk.,9
Ses02F_script03_2_M027,I'm not in the least drunk.,3
Ses02F_script03_2_F027,You've always had a weak head.,0
Ses02F_script03_2_M028,"As I mentioned before, I have had three minute liquor glasses of brandy the whole evening long. A child of two couldn't get drunk on that.",9
Ses02F_script03_2_F028,"On the contrary, a child of two could get violently drunk on only one glass of brandy.",9
Ses02F_script03_2_M029,"Oh, very interesting. How about a child of four? A child of six? Or a child of nine?",9
Ses02F_script03_2_F029,Shut up.,3
Ses02F_script03_2_M030,"We could get a good debate going about this, don't you think? Intemperate tots.",3
Ses02F_script03_2_F030,"Not very funny, dear. You'd better have some more brandy.",9
Ses02F_script03_2_M031,All right. I will.,0
Ses02F_script03_2_M032,"You better turn that off, I think.",0
Ses02F_script03_2_F031,Why?,3
Ses02F_script03_2_M033,Because it's late and it'll annoy the people upstairs.,9
Ses02F_script03_2_F032,There aren't any people upstairs. It's a photographer's studio.,9
Ses02F_script03_2_M034,There are people downstairs I suppose?,9
Ses02F_script03_2_F033,They're away in Tunis.,0
Ses02F_script03_2_M035,This is no time of the year for Tunis.,9
Ses02F_script03_2_F034,"Turn it on again, please.",3
Ses02F_script03_2_M036,I'll do no such thing.,3
Ses02F_script03_2_F035,"Very well, if you insist on being boorish and idiotic.",3
Ses02F_script03_2_M037,Turn it off. It's driving me mad.,3
Ses02F_script03_2_F036,You are far too temperamental. Try to control yourself.,3
Ses02F_script03_2_M038,Turn it off.,3
Ses02F_script03_2_F037,Stop it. Go away. I hate you.,3
Ses02F_script03_2_M039,"Amanda, listen. listen",3
Ses02F_script03_2_F038,"Listen? Listen, indeed. I am sick and tired of listening to you, damn sadistic bully.",3
Ses02F_script03_2_M040,"Very amusing, indeed.",9
Ses02F_script03_2_F039,"I hate you. Stop it. Stop it. I hate you, do you hear? You're conceited and overbearing and utterly impossible.",3
Ses02F_script03_2_M041,"You're a vile, tempered, loose living, wicked little beast and I hope to never see you again as long as I live.",3
Ses02F_script03_2_F040,This is the end. Finally and forever. Do you hear me? The end.,3
Ses02F_script03_2_M042,You're not going like this.,3
Ses02F_script03_2_F041,"Oh Yes, I am.",3
Ses02F_script03_2_M043,You're not.,3
Ses02F_script03_2_F042,I am. Let go of me. You're a cruel fiend and I hate and loathe you.,3
Ses02F_script03_2_M044,Shut up. Shut up.,3
Ses02F_script03_2_M045,I wouldn't-- I wouldn't marry--,3
Ses02F_script03_2_M046,I wouldn't marry you if you came in crawling on your knees,3
Ses02F_script03_2_F043,Thank God I realized what you are-- I'd never marry you again ever in my life. You're a cruel fiend and I hate you. You're a beast. You're a beast--I hate you. Stop it. Stop it.,3
Ses02F_script03_2_M047,You're a evil vampire and I hope to God I never see you again as long as I live.,3
Ses02F_impro03_F000,"Oh my God. Guess what, guess what, guess what, guess what, guess what, guess what?",5
Ses02F_impro03_M000,What?,0
Ses02F_impro03_F001,"Well, guess. Guess, guess, guess, guess.",5
Ses02F_impro03_M001,"Um, you--",1
Ses02F_impro03_F002,Don't look at my left hand.,0
Ses02F_impro03_M002,No. Let me see.,6
Ses02F_impro03_M003,"Oh, no way.",0
Ses02F_impro03_F003,"He proposed. He proposed. Well, and I said yes, of course. [LAUGHTER]",0
Ses02F_impro03_M004,That is great. You look radiant. I should've guess.,2
Ses02F_impro03_F004,I'm so excited.,5
Ses02F_impro03_M005,"Well, Tell me about him. What happened.",5
Ses02F_impro03_F005,"Remember how we had that date? And I was like, oh yeah, this is a date, whatever.",0
Ses02F_impro03_F006,"So after we sort of went out dinner and I was already like tired. I wasn't all that excited and and so he's like let's go down to the beach and I was like no I don't want to the beach, like I'm tired. And he's like no, no we have to go. And I was like okay, like that's a little weird.",0
Ses02F_impro03_F007,"So, he--so we walked down to the pier and there's like these lights--like these little, like lights-- and we're like what's that? And he's like I don't know let's go find out.",0
Ses02F_impro03_F008,So we walked down there and there's-[LAUGHTER]-And there's- this huge like ten foot heart in candles on the beach--,0
Ses02F_impro03_M006,What?,6
Ses02F_impro03_F009,"like all they have And I was like, what's going on? And he like takes my hand and pulls me into the middle and he's like--you know, get's on his knee and everything--And says will you marry me? And I flipped out.",5
Ses02F_impro03_M007,That--that is the most romantic thing I have ever heard.,6
Ses02F_impro03_F010,"I know. I was like, how did he get--like he must have called someone or had them set--like, I have no idea.",0
Ses02F_impro03_M008,"Wow. Yeah, 'cause yeah I don't know I'm sure if he--oh yeah he definitely had--would have had to have someone else--",0
Ses02F_impro03_F011,'Cause- 'Cause he was with me. You didn't do it did you?,5
Ses02F_impro03_M009,"Yeah. I mean candles wouldn't stay--No, I didn't--I didn't know anything about it.",2
Ses02F_impro03_F012,You didn't know anything?,5
Ses02F_impro03_M010,No. I'm just as happy as you are. This is--,2
Ses02F_impro03_F013,"I was just--it was so like I thought this might happen eventually, but like not yet, you know what I mean? Like--",5
Ses02F_impro03_M011,"So, I mean--it's good though.",2
Ses02F_impro03_F014,"It is good. It's totally good. I mean, it like oh, you know.",5
